Id,Label,timeset,country,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
FUND INST CATALÀ DE NANOCIÈNCIA I NANOTECNOLOGIA,FUND INST CATALÀ DE NANOCIÈNCIA I NANOTECNOLOGIA,,ES,17,0.123296,0.127806,0,1192
NISSIN ELECTRIC CO LTD,NISSIN ELECTRIC CO LTD,,JP,16,0.135059,0.142667,0,120
IHARA CHEMICAL IND CO,IHARA CHEMICAL IND CO,,JP,2,0.833333,0.9,0,2905
DEWALD PAUL,DEWALD PAUL,,US,14,0.146801,0.153611,0,50
DING JINLEI,DING JINLEI,,CN,14,0.190003,0.205199,0,238
SHIMIZU SEISAKUSYO CO LTD,SHIMIZU SEISAKUSYO CO LTD,,JP,1,1,1,0,3056
WANG YAN,WANG YAN,,US,16,0.137042,0.142572,0.000473,2968
CHENG HAI PING,CHENG HAI PING,,US,16,0.137034,0.142481,0,2968
ALAKAI TECH CORP,ALAKAI TECH CORP,,US,2,0.666667,0.75,0,2808
ARK POWER DYNAMICS LLC,ARK POWER DYNAMICS LLC,,US,1,1,1,0,3057
ANGELL C AUSTEN,ANGELL C AUSTEN,,US,15,0.146338,0.152645,0.000079,988
ANSARI YOUNES,ANSARI YOUNES,,US,16,0.127658,0.131731,0,988
TUCKER TELPRIORE GREG,TUCKER TELPRIORE GREG,,US,16,0.127658,0.131731,0,988
ARIZONA BOARD OF REGENTS A BODY CORP OF THE STATE OF ARIZONA ACTING FOR AND ON BEHALF OF ARIZONA STA,ARIZONA BOARD OF REGENTS A BODY CORP OF THE STATE OF ARIZONA ACTING FOR AND ON BEHALF OF ARIZONA STA,,US,16,0.127658,0.131731,0,988
MALRIEU JULIEN,MALRIEU JULIEN,,FR,15,0.145382,0.153331,0,4
NAKAJIMA MASATO,NAKAJIMA MASATO,,JP,13,0.194031,0.217561,0.000725,0
KUEHNER JOCHEN,KUEHNER JOCHEN,,DE,14,0.173008,0.184811,0,1393
TRUNK MARTIN,TRUNK MARTIN,,DE,14,0.173008,0.184811,0,1393
ONO TORU,ONO TORU,,JP,13,0.192623,0.215113,0,0
FORMQUADRAT GMBH,FORMQUADRAT GMBH,,AT,1,1,1,0,3059
EJCHTISERAMIKS S A,EJCHTISERAMIKS S A,,CH,17,0.1096,0.112865,0.000026,1151
EG METAL CO LTD,EG METAL CO LTD,,KR,16,0.138586,0.145322,0,1215
JAPAN AGENCY FOR MARINE EARTH SCIENCE & TECH,JAPAN AGENCY FOR MARINE EARTH SCIENCE & TECH,,JP,14,0.170212,0.185488,0,1059
ENERGY DIAGNOSTIC LTD,ENERGY DIAGNOSTIC LTD,,GB,1,1,1,0,3060
RUAN HAI XIONG,RUAN HAI XIONG,,CA,1,1,1,0,1653
MARZULLO JESSE M,MARZULLO JESSE M,,US,13,0.202157,0.21999,0.000155,238
LEE DONG HOON,LEE DONG HOON,,KR,15,0.154102,0.164918,0,1073
KIM NA YOUNG,KIM NA YOUNG,,KR,14,0.171482,0.186297,0.000085,1073
SHIN YONG CHEOL,SHIN YONG CHEOL,,KR,15,0.154128,0.165044,0,1073
SIEBERT GEORG,SIEBERT GEORG,,AT,16,0.126463,0.131785,0,1160
CHUN SUNG WOO,CHUN SUNG WOO,,KR,1,1,1,0,1634
CHOI MIN GI,CHOI MIN GI,,KR,1,1,1,0,1634
NEKOMMERCHESKAYA ORGANIZATSIYA FOND PODDERZHKI NAUCHNOJ NAUCHNO TEKHNICHESKOJ I INNOVATSIONNOJ DEYAT,NEKOMMERCHESKAYA ORGANIZATSIYA FOND PODDERZHKI NAUCHNOJ NAUCHNO TEKHNICHESKOJ I INNOVATSIONNOJ DEYAT,,RU,18,0.109203,0.113259,0,293
UNIV OF THE WEST OF ENGLAND BRISTOL,UNIV OF THE WEST OF ENGLAND BRISTOL,,GB,1,1,1,0,1574
HYPERTHERMICS HOLDING AS,HYPERTHERMICS HOLDING AS,,NO,1,1,1,0,1639
FUMATECH BWT GMBH,FUMATECH BWT GMBH,,DE,14,0.160818,0.170829,0.002203,4
DONALDSON A BURL,DONALDSON A BURL,,US,1,1,1,0,1635
DONALDSON ENG INC,DONALDSON ENG INC,,US,1,1,1,0,1635
WEE TSYH YING GRACE,WEE TSYH YING GRACE,,SG,15,0.150706,0.157709,0,1890
KAEMPGEN MARTTI,KAEMPGEN MARTTI,,SG,15,0.150706,0.157709,0,1890
SRINIVASAN MADHAVI,SRINIVASAN MADHAVI,,SG,15,0.150707,0.157745,0,1890
GRIMSDALE ANDREW,GRIMSDALE ANDREW,,SG,15,0.150706,0.157709,0,1890
MHAISALKAR SUBODH,MHAISALKAR SUBODH,,SG,15,0.150707,0.157745,0,1890
BOEY YIN CHIANG FREDDY,BOEY YIN CHIANG FREDDY,,SG,15,0.150707,0.157745,0,1890
LÓPEZ DE ECHAZARRETA ELVIRA SERGIO,LÓPEZ DE ECHAZARRETA ELVIRA SERGIO,,ES,3,0.565217,0.666667,0,1283
MARÍA IRUZUBIETA MARÍA SANTA,MARÍA IRUZUBIETA MARÍA SANTA,,ES,3,0.684211,0.820513,0,1283
ROJO OCHOA RAQUEL,ROJO OCHOA RAQUEL,,ES,3,0.565217,0.666667,0,1283
CARRILERO BORBUJO ISABEL,CARRILERO BORBUJO ISABEL,,ES,3,0.684211,0.820513,0,1283
WINKELMANN HOLGER,WINKELMANN HOLGER,,DE,13,0.193618,0.209015,0.000082,1147
SLAVIK STEFAN,SLAVIK STEFAN,,DE,13,0.193518,0.208729,0,1147
NUMAT TECH INC,NUMAT TECH INC,,US,14,0.156066,0.165554,0.000426,11
HIDEAKI YAMADA,HIDEAKI YAMADA,,JP,14,0.161585,0.173865,0,0
BAFFIE THIERRY,BAFFIE THIERRY,,FR,14,0.159845,0.17105,0,4
CIGNA JULIEN,CIGNA JULIEN,,FR,14,0.159845,0.17105,0,4
LI XIUFEN,LI XIUFEN,,CN,17,0.118883,0.122737,0,1890
NIE PENGFEI,NIE PENGFEI,,CN,17,0.118882,0.122701,0,1890
REN YUEPING,REN YUEPING,,CN,17,0.118882,0.122713,0,1890
WANG XINHUA,WANG XINHUA,,CN,17,0.118883,0.122737,0,1890
MASHIO TETSUYA,MASHIO TETSUYA,,JP,13,0.203103,0.224027,0.00119,1059
LEE ANITA S,LEE ANITA S,,US,14,0.150204,0.157077,0,987
LI DAN,LI DAN,,AU,18,0.090634,0.092257,0,2856
SHUBBAR AMIR R,SHUBBAR AMIR R,,DE,2,0.666667,0.75,0,1786
SHUBBAR MAHDI,SHUBBAR MAHDI,,DE,3,0.571429,0.708333,0,1786
AKZO NOBEL PULP AND PERFORMANCE CHEMICALS AB,AKZO NOBEL PULP AND PERFORMANCE CHEMICALS AB,,SE,17,0.108497,0.11176,0,22
INOUE YUMI,INOUE YUMI,,JP,13,0.192643,0.215175,0,0
WALTER JOSHUA C,WALTER JOSHUA C,,US,16,0.129046,0.134077,0,2901
TERRAPOWER LLC,TERRAPOWER LLC,,US,16,0.129046,0.134077,0,2901
BS&B SAFETY SYSTEMS INC,BS&B SAFETY SYSTEMS INC,,US,2,0.75,0.833333,0,3617
UNIV NORTH CAROLINA CHAPEL HILL,UNIV NORTH CAROLINA CHAPEL HILL,,US,17,0.120533,0.12413,0,1032
SAINT GOBAIN CENTRE DE RECH ET D'ETUDES EUROPEEN,SAINT GOBAIN CENTRE DE RECH ET D'ETUDES EUROPEEN,,FR,14,0.146769,0.1543,0.000004,1192
OTA KEN ICHIRO,OTA KEN ICHIRO,,JP,15,0.157141,0.168786,0.00011,38
ISIHARA AKIMITSU,ISIHARA AKIMITSU,,JP,16,0.139079,0.147347,0,38
MITSUSHIMA SHIGENORI,MITSUSHIMA SHIGENORI,,JP,15,0.15325,0.16477,0.000127,38
MATSUZAWA KOICHI,MATSUZAWA KOICHI,,JP,16,0.139079,0.147347,0,38
UKITA KEISUKE,UKITA KEISUKE,,JP,16,0.139079,0.147347,0,38
MATSUMOTO MASASHI,MATSUMOTO MASASHI,,JP,16,0.139079,0.147347,0,38
MIYAZAKI TAKASHI,MIYAZAKI TAKASHI,,JP,16,0.139079,0.147347,0,38
NAT UNIV YOKOHAMA,NAT UNIV YOKOHAMA,,JP,16,0.139079,0.147335,0,38
NAT UNIV CORP HOKKAIDO UNIV,NAT UNIV CORP HOKKAIDO UNIV,,JP,14,0.162073,0.174643,0,1213
ATEC CO LTD,ATEC CO LTD,,JP,15,0.143387,0.151756,0,1393
DE NORA PERMELEC LTD,DE NORA PERMELEC LTD,,JP,15,0.149637,0.15871,0.000088,38
LYALIN ALEKSAN POLIKARPOVICH,LYALIN ALEKSAN POLIKARPOVICH,,RU,0,0,0,0,1636
GARCIA SERGIO OMAR,GARCIA SERGIO OMAR,,US,15,0.142789,0.151355,0,53
ERICSSON TELEFON AB L M,ERICSSON TELEFON AB L M,,SE,1,1,1,0,1724
RHT RAILHAUL TECH,RHT RAILHAUL TECH,,CA,2,0.6,0.666667,0,1449
HO VAN THI THANH,HO VAN THI THANH,,TW,17,0.116911,0.121876,0,1138
PAN CHUN JERN,PAN CHUN JERN,,TW,16,0.13225,0.139656,0.000111,1138
SU WEI NIEN,SU WEI NIEN,,TW,17,0.116912,0.121912,0,1138
XERGY INCORPORATED,XERGY INCORPORATED,,US,15,0.150147,0.15816,0,1093
MOON SANG BONG,MOON SANG BONG,,KR,15,0.153042,0.163864,0.000117,1192
DEU SHIPBILDING END MARIN INDZHINIRING KO LTD,DEU SHIPBILDING END MARIN INDZHINIRING KO LTD,,KR,16,0.120682,0.125096,0,1073
UNIV WASHINGTON THROUGH ITS CENTER FOR COMMERCIALIZATION,UNIV WASHINGTON THROUGH ITS CENTER FOR COMMERCIALIZATION,,US,16,0.13234,0.137998,0,1192
SUNG JI TECH CO LTD,SUNG JI TECH CO LTD,,KR,17,0.117109,0.121579,0,1018
ASAI KENTARO,ASAI KENTARO,,JP,13,0.192898,0.215911,0.000021,0
AGA TOSHIYUKI,AGA TOSHIYUKI,,JP,13,0.192898,0.215911,0.000021,0
TANI MASAMICHI,TANI MASAMICHI,,JP,13,0.192898,0.215911,0.000021,0
EVANS CHRISTOPHER JOHN,EVANS CHRISTOPHER JOHN,,GB,15,0.142495,0.149035,0,2030
MIZUKAMI KAZUMI,MIZUKAMI KAZUMI,,JP,14,0.159673,0.171222,0,2020
HADA TOMOHIRO,HADA TOMOHIRO,,JP,14,0.159673,0.171222,0,2020
CNM TECH GMBH,CNM TECH GMBH,,DE,1,1,1,0,3061
GUETAZ LAURE,GUETAZ LAURE,,FR,14,0.162977,0.175451,0,4
KROSNICKI GUILLAUME,KROSNICKI GUILLAUME,,FR,14,0.163457,0.176167,0.000018,4
DAMDAR SHERWIN,DAMDAR SHERWIN,,US,16,0.135041,0.140443,0.000009,1888
DRAGO JAMES,DRAGO JAMES,,US,16,0.135041,0.140431,0,1888
NICHOLS PAUL JUDE,NICHOLS PAUL JUDE,,US,16,0.135041,0.140443,0.000009,1888
GLANDT JEFFREY DEAN,GLANDT JEFFREY DEAN,,CA,14,0.192965,0.210919,0.000025,1888
MOSS BEVAN HOSKYN,MOSS BEVAN HOSKYN,,CA,14,0.19342,0.210105,0.000044,1888
MACKAY DANIEL BRENT,MACKAY DANIEL BRENT,,CA,14,0.185947,0.201029,0,1888
CTU CLEAN TECH UNIVERSE AG,CTU CLEAN TECH UNIVERSE AG,,CH,1,1,1,0,3062
BAJOREK WILLIAM J,BAJOREK WILLIAM J,,US,13,0.199134,0.215854,0.000025,238
WAYNE FUELING SYSTEMS LLC,WAYNE FUELING SYSTEMS LLC,,US,1,1,1,0,3063
GORAI NAOKI,GORAI NAOKI,,JP,13,0.19263,0.215157,0,0
INOUE KEISUKE,INOUE KEISUKE,,JP,13,0.19263,0.215157,0,0
HUGHES TIMOTHY JOHN,HUGHES TIMOTHY JOHN,,GB,2,0.615385,0.6875,0,1872
WHITE KEITH,WHITE KEITH,,GB,2,0.615385,0.6875,0,1872
UNIV SEVILLA,UNIV SEVILLA,,ES,17,0.123296,0.127858,0,1192
TAIWAN CARBON NANO TECHNOLOGY CORP,TAIWAN CARBON NANO TECHNOLOGY CORP,,TW,3,0.62069,0.787037,0,2984
SAINT GOBAIN CENTRE DE RECH ET D'ETUDES EUROPÉEN,SAINT GOBAIN CENTRE DE RECH ET D'ETUDES EUROPÉEN,,FR,14,0.142397,0.149261,0,1192
INSAVALOR,INSAVALOR,,FR,15,0.141801,0.149704,0.000001,4
BAEKSAN ENC CO LTD,BAEKSAN ENC CO LTD,,KR,1,1,1,0,3064
KOJIC ALEKSANDAR,KOJIC ALEKSANDAR,,US,14,0.176309,0.188244,0,1393
SENNEBOGEN MASCHF GMBH,SENNEBOGEN MASCHF GMBH,,DE,1,1,1,0,3066
MILLER ERIC H,MILLER ERIC H,,US,2,0.875,0.928571,0,1637
YARITZ JOSEPH G,YARITZ JOSEPH G,,US,2,0.777778,0.857143,0,1637
DEMEUSE MARK T,DEMEUSE MARK T,,US,2,0.7,0.785714,0,1637
WHEAR KEVIN J,WHEAR KEVIN J,,US,2,0.777778,0.857143,0,1637
BÖSE OLAF,BÖSE OLAF,,DE,15,0.144383,0.151688,0,220
KELLER MICHAEL,KELLER MICHAEL,,DE,14,0.164609,0.174794,0.000486,220
SCHIEMANN MICHAEL,SCHIEMANN MICHAEL,,DE,15,0.144383,0.151688,0,220
SCHWEIGER HANS GEORG,SCHWEIGER HANS GEORG,,DE,15,0.144383,0.151688,0,220
ARGUN AVNI A,ARGUN AVNI A,,US,14,0.170326,0.180224,0.000249,1147
LAICER CASTRO,LAICER CASTRO,,US,14,0.157241,0.164485,0.000001,1147
WILLEY JASON M,WILLEY JASON M,,US,14,0.165373,0.173752,0.000003,1147
CONCURRENT TECH CORP,CONCURRENT TECH CORP,,US,14,0.162165,0.170798,0.000044,1147
BRUKER DALTONIK GMBH,BRUKER DALTONIK GMBH,,DE,1,1,1,0,3067
ARAI HIKARU,ARAI HIKARU,,JP,13,0.192625,0.215149,0,0
UNIV DANKOOK CHEONAN CAMPUS IND ACADEMIC COOPERATION FOUNDATION,UNIV DANKOOK CHEONAN CAMPUS IND ACADEMIC COOPERATION FOUNDATION,,KR,16,0.137722,0.144398,0,1047
MAG AEROSPACE IND LLC,MAG AEROSPACE IND LLC,,US,16,0.119835,0.12349,0,1212
TERAYA RYUTA,TERAYA RYUTA,,JP,13,0.192623,0.215113,0,0
LEE HEON JOONG,LEE HEON JOONG,,KR,14,0.170757,0.186149,0,11
BRUNNER DOUGLAS A,BRUNNER DOUGLAS A,,US,15,0.149599,0.155791,0,1189
BAJPAI MANISH W,BAJPAI MANISH W,,US,15,0.149599,0.155791,0,1189
KINZEY JOHN ADAM C,KINZEY JOHN ADAM C,,US,15,0.149599,0.155791,0,1189
MARCKS SHANE,MARCKS SHANE,,US,15,0.149599,0.155791,0,1189
PRASAD AJAY K,PRASAD AJAY K,,US,15,0.1496,0.155803,0,1189
ADVANI SURESH G,ADVANI SURESH G,,US,15,0.1496,0.155803,0,1189
PANAGIOTOU GEORGE,PANAGIOTOU GEORGE,,GR,14,0.14609,0.153075,0,4
KORDULIS CHRISTOS,KORDULIS CHRISTOS,,GR,14,0.14609,0.153075,0,4
THELERITIS DEMETRIOS,THELERITIS DEMETRIOS,,GR,14,0.14609,0.153075,0,4
HALL JONATHAN,HALL JONATHAN,,US,15,0.154485,0.161944,0.000081,1151
KOMATSU MASAYUKI,KOMATSU MASAYUKI,,JP,13,0.192632,0.215192,0.000013,0
ABE SHIGERU,ABE SHIGERU,,JP,13,0.192632,0.215192,0.000013,0
KANEKO HIROYOSHI,KANEKO HIROYOSHI,,JP,13,0.192632,0.215192,0.000013,0
NAT UNIV CORP SAITAMA UNIV,NAT UNIV CORP SAITAMA UNIV,,JP,14,0.161586,0.173889,0,0
YAMANAKA KENSHI,YAMANAKA KENSHI,,JP,13,0.192624,0.215137,0,0
CORNING PREC MATERIALS CO LTD,CORNING PREC MATERIALS CO LTD,,KR,14,0.159836,0.169224,0,1073
INST ENERGETYKI,INST ENERGETYKI,,PL,15,0.144335,0.151704,0.000609,3636
GEORGIA PACIFIC CHEMICALS LLC,GEORGIA PACIFIC CHEMICALS LLC,,US,15,0.141272,0.147023,0,1154
ENERG2 TECH INC,ENERG2 TECH INC,,US,15,0.141275,0.147071,0,1154
GOTTWICK ULRICH,GOTTWICK ULRICH,,DE,14,0.184417,0.19893,0.000025,1393
KINTRUP JÜRGEN,KINTRUP JÜRGEN,,DE,15,0.141496,0.148723,0.000022,1330
SCHMITZ NORBERT,SCHMITZ NORBERT,,DE,15,0.141546,0.148858,0.000041,1330
KARPENKO ALEXANDER,KARPENKO ALEXANDER,,DE,15,0.141491,0.148628,0,1330
ASSMANN JENS,ASSMANN JENS,,DE,14,0.16186,0.171967,0.000473,1330
HIRATA ATSUHIKO,HIRATA ATSUHIKO,,JP,15,0.14781,0.157131,0,1914
KAMITANI GAKU,KAMITANI GAKU,,JP,15,0.147811,0.157155,0,1914
VW VM FORSCHUNGSGESELLSCHAFT MBH & CO KG,VW VM FORSCHUNGSGESELLSCHAFT MBH & CO KG,,DE,15,0.14333,0.149497,0,28
REGUERA GEMMA,REGUERA GEMMA,,US,15,0.14312,0.149222,0,1096
SPEERS ALLISON M,SPEERS ALLISON M,,US,15,0.14312,0.149222,0,1096
YOUNG JENNA M,YOUNG JENNA M,,US,15,0.14312,0.149222,0,1096
LEE KYUNG MIN,LEE KYUNG MIN,,US,13,0.197947,0.2136,0.000289,1099
ADVANCED RES AND BUSINESS LABORATORY,ADVANCED RES AND BUSINESS LABORATORY,,TW,1,1,1,0,3068
REPUBLIC OF KOREA(CHIEF OF STAFF ROK ARMY),REPUBLIC OF KOREA(CHIEF OF STAFF ROK ARMY),,KR,15,0.142825,0.150381,0,1073
THURIES EDMOND EMILE,THURIES EDMOND EMILE,,FR,0,0,0,0,1638
CENTRE NAT DE LA RECH SCIENT (C N R S),CENTRE NAT DE LA RECH SCIENT (C N R S),,FR,14,0.165227,0.175207,0.000062,4
UNIVERSITÉ DE NANTES,UNIVERSITÉ DE NANTES,,FR,14,0.142427,0.149459,0,1330
NISSIN KOGYO KK,NISSIN KOGYO KK,,JP,15,0.160535,0.171399,0,990
ROCHE DIABETES CARE INC,ROCHE DIABETES CARE INC,,US,2,0.666667,0.75,0,1705
MIYANAGA NARITSUNE,MIYANAGA NARITSUNE,,JP,13,0.196201,0.219925,0.000004,0
INDUSTRY ACADEMIC COOP FOUND YONSEI UNIV,INDUSTRY ACADEMIC COOP FOUND YONSEI UNIV,,KR,15,0.153793,0.162762,0,11
LOCHHAAS KAI H,LOCHHAAS KAI H,,DE,15,0.150371,0.158584,0,1111
HINTZER KLAUS,HINTZER KLAUS,,DE,15,0.150931,0.159514,0.000004,1111
DOI YOSHITAKA,DOI YOSHITAKA,,JP,14,0.161846,0.172423,0,1183
REMMEREIT JAN,REMMEREIT JAN,,NO,1,1,1,0,1639
THOMM MICHAEL,THOMM MICHAEL,,DE,1,1,1,0,1639
ALEEES ECO ARK CO LTD,ALEEES ECO ARK CO LTD,,TW,1,1,1,0,3069
MATSUURA NAOKO,MATSUURA NAOKO,,JP,15,0.159621,0.16998,0,1059
ALLAM RODNEY J,ALLAM RODNEY J,,GB,17,0.109748,0.112876,0,1094
NANO X GMBH,NANO X GMBH,,DE,16,0.131308,0.137292,0,1330
TATSUNO HIROTO,TATSUNO HIROTO,,JP,14,0.16275,0.175926,0.000012,2767
SAMEJIMA TADAO,SAMEJIMA TADAO,,JP,15,0.141786,0.150738,0,2767
ADVANCED HIGH POWER MULTI SOURCE ENERGY SCIENCE TE,ADVANCED HIGH POWER MULTI SOURCE ENERGY SCIENCE TE,,CN,14,0.162655,0.171234,0,1281
SKINLEX CO LTD,SKINLEX CO LTD,,KR,1,1,1,0,3070
ABB VIE DEUTSCHLAND GMBH & CO KG,ABB VIE DEUTSCHLAND GMBH & CO KG,,DE,15,0.137578,0.143171,0,1189
CHEN QIAO,CHEN QIAO,,CN,13,0.174513,0.184891,0,12
SHAO FANGKE,SHAO FANGKE,,CN,13,0.174513,0.184891,0,12
UMEDA HIROAKI,UMEDA HIROAKI,,JP,13,0.188339,0.203063,0.000598,12
RYU SUNG HUN,RYU SUNG HUN,,KR,17,0.115935,0.12034,0.000105,1018
UNIMAX INFORMATION SYSTEM CO LTD,UNIMAX INFORMATION SYSTEM CO LTD,,KR,16,0.140123,0.147481,0,1047
APEL CO LTD,APEL CO LTD,,KR,16,0.140123,0.147481,0,1047
AMURRIO FERROCARRIL Y EQUIPOS S A,AMURRIO FERROCARRIL Y EQUIPOS S A,,ES,1,1,1,0,3071
NAT UNIV CORP KOCHI UNIV,NAT UNIV CORP KOCHI UNIV,,JP,14,0.161524,0.173782,0,0
TOHO TITANIUM CO LTD,TOHO TITANIUM CO LTD,,JP,2,0.714286,0.8,0,3072
NAKASHIMA SANGYO CO LTD,NAKASHIMA SANGYO CO LTD,,JP,2,0.714286,0.8,0,3072
THE GAKUSHUIN SCHOOL CORP,THE GAKUSHUIN SCHOOL CORP,,JP,2,0.714286,0.8,0,3072
THE ROYAL INST FOR THE ADVANCEMENT OF LEARNING/MCGILL UNIV,THE ROYAL INST FOR THE ADVANCEMENT OF LEARNING/MCGILL UNIV,,CA,14,0.149777,0.157194,0,1988
NIELSEN JENS ULRIK,NIELSEN JENS ULRIK,,DK,15,0.141622,0.148222,0,1033
BECHTEL OIL GAS AND CHEMICALS INC,BECHTEL OIL GAS AND CHEMICALS INC,,US,1,1,1,0,3073
WÖHR MARTIN,WÖHR MARTIN,,DE,13,0.204039,0.222134,0.000611,1147
MOHAGHEGHI SALMAN,MOHAGHEGHI SALMAN,,US,16,0.128212,0.132538,0.000131,1093
STOUPIS JAMES,STOUPIS JAMES,,US,16,0.128212,0.132538,0.000131,1093
ROY AARON JOSEPH,ROY AARON JOSEPH,,US,15,0.14279,0.151367,0,53
WARD TIMOTHY L,WARD TIMOTHY L,,US,15,0.14279,0.151367,0,53
SUGIYAMA YOSHINOBU,SUGIYAMA YOSHINOBU,,JP,13,0.192626,0.215161,0,0
HIRASAWA TAKAHIKO,HIRASAWA TAKAHIKO,,JP,13,0.192625,0.215149,0,0
TAKEUCHI YASUOMI,TAKEUCHI YASUOMI,,JP,13,0.192625,0.215149,0,0
PENG ZHENMENG,PENG ZHENMENG,,US,13,0.193888,0.216646,0.000063,0
POTLATCH INC,POTLATCH INC,,KR,2,0.75,0.833333,0,3074
ENERGYPOT CO LTD,ENERGYPOT CO LTD,,KR,2,0.75,0.833333,0,3074
TECHPLAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,TECHPLAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,PL,2,0.75,0.833333,0,2748
INSTITUTO DE INVESTIG ELECTRICAS *,INSTITUTO DE INVESTIG ELECTRICAS *,,MX,3,0.470588,0.604167,0,3184
BROKMANN THORSTEN,BROKMANN THORSTEN,,DE,15,0.13809,0.144051,0.000007,1017
CIS FORSCHUNGSINSTITUT FÜR MIKROSENSORIK GMBH,CIS FORSCHUNGSINSTITUT FÜR MIKROSENSORIK GMBH,,DE,16,0.121336,0.125275,0,1017
STEPHEN DESMOND LEWIS,STEPHEN DESMOND LEWIS,,GB,0,0,0,0,1640
MÜTSCHELE ARMIN,MÜTSCHELE ARMIN,,DE,14,0.171529,0.183593,0,1888
SCHMALZRIED SVEN,SCHMALZRIED SVEN,,DE,14,0.171527,0.183557,0,1888
TEVES HARALD,TEVES HARALD,,DE,14,0.179765,0.193587,0.000024,1888
CLEMSON UNIV RES FOUND,CLEMSON UNIV RES FOUND,,US,16,0.146664,0.153403,0,1138
INST NAT COLLEGES TECH JAPAN,INST NAT COLLEGES TECH JAPAN,,JP,15,0.162124,0.173264,0,990
JNTC CO LTD,JNTC CO LTD,,KR,15,0.150057,0.160513,0,1941
BADURA CHARLES JOSEPH,BADURA CHARLES JOSEPH,,US,14,0.160072,0.168463,0.000007,1281
CHOKAI MASAYUKI,CHOKAI MASAYUKI,,JP,15,0.158926,0.169033,0.000013,1213
KIDO NOBUAKI,KIDO NOBUAKI,,JP,15,0.158924,0.169009,0,1213
NABAE YUTA,NABAE YUTA,,JP,15,0.158924,0.169009,0,1213
KAKIMOTO MASA AKI,KAKIMOTO MASA AKI,,JP,15,0.158924,0.169009,0,1213
SAKAI KAZUHITO,SAKAI KAZUHITO,,JP,13,0.192623,0.215113,0,0
FUNG KUAN ZONG,FUNG KUAN ZONG,,US,14,0.176102,0.186635,0.003189,1094
COLEMAN ROBERT JEFFREY,COLEMAN ROBERT JEFFREY,,GB,13,0.176757,0.188031,0.000003,1029
ULEKLEIV RUNE,ULEKLEIV RUNE,,NO,2,0.666667,0.75,0,3123
HAMNVIK PER VIDAR,HAMNVIK PER VIDAR,,NO,2,0.666667,0.75,0,3123
HEXAGON RAGASCO AS,HEXAGON RAGASCO AS,,NO,1,1,1,0,3123
NAOKI TAKEHIRO,NAOKI TAKEHIRO,,JP,13,0.192623,0.215113,0,0
NAMBA RYOICHI,NAMBA RYOICHI,,JP,13,0.192661,0.215276,0,0
ZIETLOW INNOVATIVE ENG AND TECH LLC,ZIETLOW INNOVATIVE ENG AND TECH LLC,,US,2,0.666667,0.75,0,3075
ZIET LLC,ZIET LLC,,US,2,0.666667,0.75,0,3075
GRAFTEK INTERNESHNL KHOLDINGZ INK,GRAFTEK INTERNESHNL KHOLDINGZ INK,,US,5,0.302703,0.384821,0,978
AIRCELLE SA,AIRCELLE SA,,FR,1,1,1,0,3076
PLISKA,PLISKA,,CZ,2,0.666667,0.75,0,1308
PLISKOVÁ,PLISKOVÁ,,CZ,2,0.666667,0.75,0,1308
NWT A S,NWT A S,,CZ,2,0.666667,0.75,0,1308
UNIVERSITÄT DES SAARLANDES,UNIVERSITÄT DES SAARLANDES,,DE,15,0.149771,0.158213,0,28
LIVAICH ERIC A,LIVAICH ERIC A,,US,14,0.179622,0.191519,0.000013,238
HANRAHAN PAUL R,HANRAHAN PAUL R,,US,14,0.183182,0.196724,0.000016,238
KAMAT MITHUN,KAMAT MITHUN,,US,14,0.172527,0.183542,0,238
CHAPEL CARL,CHAPEL CARL,,US,16,0.123731,0.127293,0,1151
PADGET SHIELDS ANNA,PADGET SHIELDS ANNA,,US,16,0.123732,0.127317,0,1151
REN ZHIYONG,REN ZHIYONG,,US,15,0.139948,0.145267,0,1721
FORRESTAL CASEY,FORRESTAL CASEY,,US,15,0.139948,0.145267,0,1721
XU PEI,XU PEI,,US,15,0.139948,0.145267,0,1721
SANDIA LLC NAT TECH & ENG SOLUTIONS,SANDIA LLC NAT TECH & ENG SOLUTIONS,,US,15,0.147714,0.155044,0,1099
ARLT WOLFGANG,ARLT WOLFGANG,,DE,15,0.146786,0.153864,0.000005,28
WASSERSCHEID PETER,WASSERSCHEID PETER,,DE,14,0.171165,0.182567,0.00043,28
MULAG FAHRZEUGWERK HEINZ WÖSSNER GMBH & CO KG,MULAG FAHRZEUGWERK HEINZ WÖSSNER GMBH & CO KG,,DE,2,0.8,0.875,0,3077
HWANG JOONG KOOK,HWANG JOONG KOOK,,KR,1,1,1,0,3078
CHRISTIAN MAIR,CHRISTIAN MAIR,,AT,0,0,0,0,1641
VARIGONDA SUBBARAO,VARIGONDA SUBBARAO,,US,14,0.180764,0.193261,0,238
ORLOWSKI DANIEL F,ORLOWSKI DANIEL F,,US,14,0.180764,0.193261,0,238
ALIA SHAUN,ALIA SHAUN,,US,13,0.183378,0.195045,0.000086,1189
FRANCO THOMAS,FRANCO THOMAS,,DE,14,0.172017,0.186405,0.000353,28
OKUMURA YASUYUKI,OKUMURA YASUYUKI,,JP,16,0.135058,0.142644,0,120
